,price,year,kms,fuel,city,tags,starting_emi,company,car_name,cc
1253,3300000.0,2018,37161,Diesel,Hyderabad,No Tag,54802,Audi,Q3  ,
1254,2100000.0,2018,23160,Petrol,Hyderabad,No Tag,34874,Skoda,Octavia  ,1.8
1255,900000.0,2018,56640,Diesel,Hyderabad,No Tag,14946,Honda,Amaze  ,1.5
1256,770000.0,2018,67405,Petrol,Hyderabad,Home Test Drive,12787,Hyundai,Elite i20,1.2
1257,2100000.0,2013,81469,Diesel,Hyderabad,No Tag,34874,BMW,X3  ,
1258,650000.0,2013,80470,Diesel,Hyderabad,No Tag,10794,Hyundai,Verna  ,1.6
1259,775000.0,2017,52942,Diesel,Hyderabad,No Tag,12870,Maruti Suzuki,S-Cross  ,1.3
1260,1600000.0,2021,72346,Diesel,Hyderabad,Home Test Drive,26570,Hyundai,Creta  ,1.5
1261,580000.0,2017,104817,Diesel,Hyderabad,No Tag,9631,Maruti Suzuki,Swift  ,
1262,1800000.0,2021,37407,Diesel,Hyderabad,No Tag,,Mahindra,Thar  ,
1263,2150000.0,2019,97638,Diesel,Hyderabad,Great Price,35704,Isuzu,MU-X  ,
1264,1080000.0,2016,74531,Diesel,Hyderabad,No Tag,17935,Hyundai,Creta  ,1.4
1265,1200000.0,2020,12312,Petrol,Hyderabad,No Tag,19928,Honda,City  ,
1266,1200000.0,2020,12312,Petrol,Hyderabad,No Tag,19928,Honda,City  ,
1267,800000.0,2018,100000,Diesel,Hyderabad,No Tag,13285,Honda,Jazz  ,
1268,1550000.0,2016,88349,Diesel,Hyderabad,No Tag,25740,Mitsubishi,Pajero  ,
1269,7000000.0,2008,19506,Petrol,Hyderabad,Great Price,,Bentley,Continental  ,
1270,4500000.0,2018,88496,Diesel,Hyderabad,No Tag,74730,Mercedes-Benz,E-Class  ,
1271,1400000.0,2014,117192,Petrol,Hyderabad,No Tag,23249,Honda,CR-V  ,
1272,1400000.0,2014,109295,Diesel,Hyderabad,No Tag,23249,Hyundai,Santa  ,
1273,2600000.0,2016,82807,Diesel,Hyderabad,No Tag,43177,Volvo,XC60  ,
1274,1650000.0,2016,78660,Petrol,Hyderabad,Great Price,,Skoda,Superb  ,
1275,4600000.0,2019,53841,Diesel,Hyderabad,No Tag,76390,Mercedes-Benz,C-Class  ,
1276,4100000.0,2016,69499,Diesel,Hyderabad,Home Test Drive,68087,BMW,X3  ,
1277,3400000.0,2022,5236,Diesel,Hyderabad,No Tag,,Jeep,Compass Model,
1278,870000.0,2021,12034,Petrol,Hyderabad,No Tag,14447,Hyundai,Elite i20,1.2
1279,990000.0,2022,2928,Petrol,Hyderabad,Home Test Drive,16440,Maruti Suzuki,Baleno  ,1.2
1280,850000.0,2018,37983,Petrol,Hyderabad,Home Test Drive,14115,Volkswagen,Polo  ,
1281,480000.0,2015,73070,Petrol,Hyderabad,Great Price,7971,Honda,Jazz  ,
1282,320000.0,2018,44713,Petrol,Hyderabad,No Tag,5314,Maruti Suzuki,Alto  ,
1283,735000.0,2018,111500,Diesel,Hyderabad,No Tag,12205,Maruti Suzuki,Swift  ,
1284,779000.0,2018,20504,Petrol,Hyderabad,No Tag,12936,Renault,Duster  ,
1285,1250000.0,2020,31546,Petrol,Hyderabad,No Tag,20758,Nissan,Kicks  ,1.3
1286,949000.0,2020,26682,Petrol,Hyderabad,No Tag,15759,Ford,EcoSport  ,1.5
1287,750000.0,2017,45108,Petrol,Hyderabad,No Tag,12455,Maruti Suzuki,Baleno  ,1.0
1288,895000.0,2020,35046,Diesel,Hyderabad,No Tag,14862,Maruti Suzuki,Swift  ,
1289,925000.0,2019,52965,Petrol,Hyderabad,No Tag,15361,Volkswagen,Polo  ,
1290,790000.0,2020,38129,Petrol,Hyderabad,Home Test Drive,13119,Maruti Suzuki,Baleno  ,1.2
1291,750000.0,2019,69639,Diesel,Hyderabad,Home Test Drive,12455,Maruti Suzuki,Swift  ,
1292,950000.0,2018,48441,Diesel,Hyderabad,Home Test Drive,15776,Maruti Suzuki,S-Cross  ,1.3
1293,760000.0,2018,87357,Diesel,Hyderabad,Home Test Drive,12621,Maruti Suzuki,Swift  ,
1294,1225000.0,2018,18199,Petrol,Hyderabad,Home Test Drive,20343,Hyundai,Creta  ,1.6
1295,1275000.0,2018,69472,Petrol,Hyderabad,Home Test Drive,21173,Hyundai,Creta  ,1.6
1296,580000.0,2016,38073,Diesel,Hyderabad,Home Test Drive,9631,Hyundai,Grand i10,
1297,920000.0,2018,100281,Diesel,Hyderabad,Home Test Drive,15278,Honda,WR-V  ,
1298,650000.0,2015,92016,Diesel,Hyderabad,No Tag,10794,Hyundai,Elite i20,1.4
1299,2090000.0,2018,84555,Diesel,Hyderabad,No Tag,34707,Toyota,Innova  ,
1300,939000.0,2020,24344,Diesel,Hyderabad,No Tag,15593,Ford,EcoSport  ,1.5
1301,1850000.0,2022,2476,Petrol,Hyderabad,No Tag,30722,Volkswagen,Taigun  ,1.0
1302,560000.0,2015,76042,Diesel,Hyderabad,No Tag,9299,Honda,Amaze  ,1.5
1303,990000.0,2018,98821,Diesel,Hyderabad,Home Test Drive,16440,Maruti Suzuki,Vitara Brezza,
1304,475000.0,2015,24800,Petrol,Hyderabad,Home Test Drive,7888,Maruti Suzuki,Celerio  ,
1305,920000.0,2020,39145,Petrol,Hyderabad,No Tag,15278,Hyundai,Elite i20,1.2
1306,790000.0,2018,43879,Petrol,Hyderabad,Home Test Drive,13119,Hyundai,Elite i20,1.2
1307,1250000.0,2019,33816,Petrol,Hyderabad,No Tag,20758,Hyundai,Creta  ,1.6
1308,799000.0,2020,35865,Petrol,Hyderabad,No Tag,13268,Hyundai,Elite i20,1.2
1309,1995000.0,2017,35794,Diesel,Hyderabad,No Tag,33130,Skoda,Octavia  ,2.0
1310,2150000.0,2022,6300,Petrol,Hyderabad,Home Test Drive,35704,MG,Hector  ,1.5
1311,765000.0,2020,41400,Petrol,Hyderabad,No Tag,12704,Maruti Suzuki,Baleno  ,1.2
1312,595000.0,2012,76500,Diesel,Hyderabad,No Tag,,Hyundai,Elantra  ,1.6
1313,3900000.0,2020,22000,Diesel,Hyderabad,No Tag,64766,MG,Gloster  ,2.0
1314,3400000.0,2016,76200,Diesel,Hyderabad,Just Arrived,56462,Land,Rover  ,
1315,1600000.0,2014,95000,Diesel,Hyderabad,Just Arrived,26570,Audi,A3  ,
1316,1600000.0,2013,155291,Diesel,Hyderabad,No Tag,26570,Toyota,Fortuner  ,
1317,3500000.0,2021,27000,Diesel,Hyderabad,No Tag,58123,Citroen,C5  ,
1318,3895000.0,2021,34000,Diesel,Hyderabad,No Tag,64683,Ford,Endeavour  ,2.0
1319,1450000.0,2013,86830,Diesel,Hyderabad,No Tag,24079,Audi,A4  ,2.0
1320,1600000.0,2020,36268,Petrol,Hyderabad,Great Price,26570,MG,Hector  ,1.5
1321,920000.0,2018,111133,Diesel,Hyderabad,Home Test Drive,15278,Maruti Suzuki,Vitara Brezza,
1322,5300000.0,2022,25000,Diesel,Hyderabad,No Tag,88015,Toyota,Fortuner  ,
1323,1300000.0,2018,95150,Diesel,Hyderabad,Great Price,21588,Jeep,Compass Longitude,2.0
1324,700000.0,2017,50000,Petrol,Hyderabad,Just Arrived,11624,Maruti Suzuki,Swift  ,
1325,3600000.0,2014,64500,Diesel,Hyderabad,No Tag,59784,BMW,X5  ,
1326,360000.0,2011,85314,Diesel,Hyderabad,No Tag,,Maruti Suzuki,Swift  ,
1327,2500000.0,2015,62645,Diesel,Hyderabad,No Tag,41516,Jaguar,XF  ,
1328,400000.0,2019,23468,Petrol,Hyderabad,Home Test Drive,6642,Maruti Suzuki,Omni  ,
1329,250000.0,2008,43278,Petrol,Hyderabad,Home Test Drive,,Hyundai,i10  ,
1330,590000.0,2017,82366,Diesel,Hyderabad,Home Test Drive,9797,Maruti Suzuki,Swift  ,
1331,290000.0,2011,61555,Diesel,Hyderabad,Home Test Drive,,Ford,Figo  ,1.4
1332,1550000.0,2021,11500,Petrol,Hyderabad,Great Price,25740,Mahindra,Thar  ,
1333,625000.0,2019,43481,Petrol,Hyderabad,Just Arrived,10379,Hyundai,Xcent  ,1.2
1334,1775000.0,2020,89300,Diesel,Hyderabad,No Tag,29476,Kia,Seltos  ,1.5
1335,1395000.0,2013,120000,Diesel,Hyderabad,No Tag,23166,Mercedes-Benz,C-Class  ,
1336,345000.0,2013,73380,LPG,Hyderabad,Home Test Drive,5729,Hyundai,i10  ,
1337,620000.0,2015,95240,Diesel,Hyderabad,Home Test Drive,10296,Ford,EcoSport  ,1.5
1338,3095000.0,2018,177734,Diesel,Hyderabad,No Tag,51397,Toyota,Fortuner  ,
1339,470000.0,2017,125139,Diesel,Hyderabad,Home Test Drive,7805,Hyundai,Xcent  ,
1340,1050000.0,2013,72150,Diesel,Hyderabad,No Tag,17437,Skoda,Octavia  ,2.0
1341,3700000.0,2013,68096,Petrol,Hyderabad,No Tag,61444,Hyundai,i20  ,1.2
1342,290000.0,2012,103688,Diesel,Hyderabad,Home Test Drive,,Chevrolet,Beat  ,
1343,4800000.0,2021,29395,Petrol,Hyderabad,No Tag,79712,Audi,A4  ,
1344,1950000.0,2018,72123,Petrol,Hyderabad,No Tag,32383,Skoda,Superb  ,
1345,2450000.0,2014,69542,Diesel,Hyderabad,Home Test Drive,40686,BMW,5 Series,
1346,950000.0,2019,69810,Diesel,Hyderabad,No Tag,15776,Tata,Nexon  ,
1347,3250000.0,2018,45000,Diesel,Hyderabad,Just Arrived,53971,BMW,3 Series,
1348,260000.0,2012,99203,Petrol,Hyderabad,No Tag,,Maruti Suzuki,Alto  ,
1349,260000.0,2010,45735,Petrol,Hyderabad,Home Test Drive,,Hyundai,i10  ,
1350,695000.0,2019,46027,Petrol,Hyderabad,No Tag,11541,Maruti Suzuki,Swift  ,
1351,870000.0,2015,92420,Diesel,Hyderabad,Home Test Drive,14447,Hyundai,Creta  ,1.4
1352,1675000.0,2017,37430,Diesel,Hyderabad,No Tag,27816,Jeep,Compass Limited,2.0
1353,330000.0,2012,94723,Diesel,Hyderabad,No Tag,,Volkswagen,Polo  ,1.2
1354,750000.0,2019,53000,Petrol,Hyderabad,No Tag,12455,Maruti Suzuki,Baleno  ,
1355,825000.0,2017,123000,Diesel,Hyderabad,No Tag,13700,Skoda,Rapid  ,1.5
1356,870000.0,2018,64194,Diesel,Hyderabad,No Tag,14447,Maruti Suzuki,Dzire  ,
1357,490000.0,2016,48833,Petrol,Hyderabad,Home Test Drive,8137,Maruti Suzuki,Wagon R,1.0
1358,1495000.0,2013,104264,Diesel,Hyderabad,No Tag,24826,BMW,3 Series,
1359,3450000.0,2018,31000,Diesel,Hyderabad,No Tag,57293,Jaguar,XE  ,
1360,1750000.0,2021,30600,Diesel,Hyderabad,No Tag,29061,Mahindra,Thar  ,
1361,18000000.0,2021,7600,Petrol,Hyderabad,No Tag,2.99 L,Mercedes-Benz,C-Coupe  ,
1362,1695000.0,2018,57624,Diesel,Hyderabad,No Tag,28148,Jeep,Compass Limited,2.0
1363,985000.0,2019,20440,Petrol,Hyderabad,No Tag,16357,Maruti Suzuki,Ciaz  ,1.5
1364,895000.0,2012,94000,Petrol,Hyderabad,Great Price,,Mercedes-Benz,B-Class  ,
1365,1625000.0,2020,38500,Diesel,Hyderabad,No Tag,26985,Mahindra,Thar  ,
1366,945000.0,2022,18900,Petrol,Hyderabad,No Tag,15693,Tata,Nexon  ,
1367,745000.0,2016,117048,Diesel,Hyderabad,No Tag,12371,Skoda,Rapid  ,1.6
1368,695000.0,2016,96100,Diesel,Hyderabad,Home Test Drive,11541,Renault,Duster  ,
1369,1195000.0,2017,120000,Diesel,Hyderabad,No Tag,19844,Hyundai,Creta  ,1.6
1370,475000.0,2016,21378,Petrol,Hyderabad,No Tag,7888,Hyundai,i10  ,
1371,420000.0,2012,76148,Diesel,Hyderabad,Home Test Drive,,Hyundai,i20  ,1.4
1372,6900000.0,2018,50000,Diesel,Hyderabad,No Tag,1.15 L,Volvo,XC90  ,
1373,665000.0,2021,30532,CNG,Hyderabad,Quality Report,11043,Maruti Suzuki,Wagon R,1.0
1374,473000.0,2014,63875,Petrol,Hyderabad,Quality Report,7854,Hyundai,Xcent  ,1.2
1375,381000.0,2021,13338,Petrol,Hyderabad,No Tag,6327,Maruti Suzuki,Alto  ,
1376,458000.0,2018,45053,Petrol,Hyderabad,No Tag,7605,Maruti Suzuki,Wagon R,1.0
1377,335000.0,2018,25237,Petrol,Hyderabad,Quality Report,5569,Maruti Suzuki,Alto  ,
1378,240000.0,2014,69091,Petrol,Hyderabad,No Tag,3985,Maruti Suzuki,Alto  ,
1379,359000.0,2012,73928,Petrol,Hyderabad,No Tag,,Honda,Brio  ,
1380,357000.0,2010,54057,Petrol,Hyderabad,Home Test Drive,,Maruti Suzuki,Swift  ,1.2
1381,346000.0,2013,76600,Petrol,Hyderabad,Home Test Drive,5745,Honda,City  ,
1382,352000.0,2017,27805,Petrol,Hyderabad,No Tag,5845,Maruti Suzuki,Alto  ,
1383,519000.0,2017,30387,Petrol,Hyderabad,No Tag,8618,Hyundai,Grand i10,1.2
1384,473000.0,2019,42833,Petrol,Hyderabad,Great Price,7854,Hyundai,Santro  ,
1385,874000.0,2019,18093,Diesel,Hyderabad,Home Test Drive,14514,Mahindra,Thar  ,
1386,560000.0,2018,28565,Petrol,Hyderabad,Home Test Drive,9299,Hyundai,Elite i20,1.2
1387,356000.0,2017,27413,Petrol,Hyderabad,Home Test Drive,5911,Maruti Suzuki,Alto  ,
1388,285000.0,2014,81971,Petrol,Hyderabad,Home Test Drive,4732,Honda,Brio  ,
1389,890000.0,2020,26954,Petrol,Hyderabad,No Tag,14779,Volkswagen,Polo  ,1.0
1390,601000.0,2016,57845,Petrol,Hyderabad,No Tag,9987,Maruti Suzuki,Ciaz  ,
1391,901000.0,2020,2738,Petrol,Hyderabad,Home Test Drive,14960,Toyota,Yaris  ,
1392,188000.0,2011,48891,Petrol,Hyderabad,Home Test Drive,,Maruti Suzuki,Alto  ,
1393,696000.0,2020,61264,Petrol,Hyderabad,Home Test Drive,11558,Hyundai,Elite i20,1.2
1394,583000.0,2015,55138,Petrol,Hyderabad,Home Test Drive,9681,Maruti Suzuki,Baleno  ,1.2
1395,268000.0,2012,29302,CNG,Hyderabad,Home Test Drive,,Maruti Suzuki,Wagon R,1.0
1396,605000.0,2018,74227,Petrol,Hyderabad,Great Price,10047,Maruti Suzuki,Dzire  ,
1397,277000.0,2012,75639,Petrol,Hyderabad,Home Test Drive,,Hyundai,i20  ,1.2
1398,254000.0,2012,51796,Petrol,Hyderabad,Home Test Drive,,Hyundai,Eon  ,
1399,571000.0,2020,21959,Petrol,Hyderabad,Quality Report,9482,Maruti Suzuki,Wagon R,1.0
1400,489000.0,2015,44897,Petrol,Hyderabad,Home Test Drive,8125,Maruti Suzuki,Baleno  ,1.2
1401,762000.0,2021,5895,Petrol,Hyderabad,Home Test Drive,12654,Maruti Suzuki,Baleno  ,1.2
1402,726000.0,2016,80732,Diesel,Hyderabad,Home Test Drive,12056,Maruti Suzuki,S-Cross  ,1.3
1403,194000.0,2011,19821,Petrol,Hyderabad,Home Test Drive,,Maruti Suzuki,Alto  ,
1404,220000.0,2013,28052,Petrol,Hyderabad,Home Test Drive,3653,Maruti Suzuki,Alto  ,
1405,248000.0,2012,49001,Petrol,Hyderabad,Great Price,,Maruti Suzuki,Wagon R,1.0
1406,346000.0,2020,14674,Petrol,Hyderabad,No Tag,5745,Maruti Suzuki,Alto  ,
1407,717000.0,2020,7221,Petrol,Hyderabad,Home Test Drive,11911,Tata,Altroz  ,
1408,339000.0,2014,73173,Petrol,Hyderabad,Home Test Drive,5629,Maruti Suzuki,Celerio  ,
1409,341000.0,2010,83657,Petrol,Hyderabad,Home Test Drive,,Honda,City  ,1.5
1410,290000.0,2013,38343,Petrol,Hyderabad,Home Test Drive,4812,Maruti Suzuki,Wagon R,1.0
1411,261000.0,2011,69159,Petrol,Hyderabad,Home Test Drive,,Maruti Suzuki,Wagon R,1.0
1412,216000.0,2011,33235,Petrol,Hyderabad,Home Test Drive,,Hyundai,i10  ,
1413,232000.0,2012,50199,Petrol,Hyderabad,Home Test Drive,,Maruti Suzuki,Alto  ,
1414,346000.0,2013,33140,Petrol,Hyderabad,Home Test Drive,5745,Hyundai,Grand i10,1.2
1415,340000.0,2014,41635,Petrol,Hyderabad,Home Test Drive,5639,Maruti Suzuki,Celerio  ,
1416,686000.0,2016,63355,Diesel,Hyderabad,Home Test Drive,11397,Maruti Suzuki,Vitara Brezza,
1417,848000.0,2014,91679,Diesel,Hyderabad,Quality Report,14082,Mahindra,XUV500  ,
1418,278000.0,2011,81979,Petrol,Hyderabad,Quality Report,,Maruti Suzuki,Wagon R,1.0
1419,290000.0,2016,73101,Petrol,Hyderabad,Great Price,4815,Renault,Kwid  ,
1420,760000.0,2017,55502,Diesel,Hyderabad,Home Test Drive,12626,Honda,WR-V  ,
1421,446000.0,2012,53287,Petrol,Hyderabad,Quality Report,,Maruti Suzuki,Swift  ,
1422,384000.0,2012,69913,Diesel,Hyderabad,Home Test Drive,,Maruti Suzuki,Swift  ,
1423,377000.0,2018,77977,Petrol,Hyderabad,Home Test Drive,6260,Maruti Suzuki,Celerio  ,
1424,597000.0,2018,62620,Petrol,Hyderabad,Quality Report,9914,Maruti Suzuki,Baleno  ,1.2
1425,489000.0,2018,54821,Petrol,Hyderabad,Quality Report,8120,Maruti Suzuki,Ignis  ,1.2
1426,235000.0,2013,63263,Petrol,Hyderabad,Home Test Drive,3900,Hyundai,Eon  ,
1427,406000.0,2011,70043,Petrol,Hyderabad,Home Test Drive,,Honda,City  ,1.5
1428,392000.0,2013,36944,Petrol,Hyderabad,Home Test Drive,6516,Maruti Suzuki,Swift  ,
1429,623000.0,2018,30744,Petrol,Hyderabad,Home Test Drive,10345,Maruti Suzuki,Baleno  ,1.2
1430,252000.0,2011,44829,Petrol,Hyderabad,Home Test Drive,,Maruti Suzuki,Wagon R,1.0
1431,355000.0,2013,85986,Petrol,Hyderabad,Home Test Drive,5898,Maruti Suzuki,Swift  ,
1432,705000.0,2015,54081,Diesel,Hyderabad,No Tag,11707,Maruti Suzuki,S-Cross  ,1.3
1433,460000.0,2014,54501,Diesel,Hyderabad,Home Test Drive,7647,Ford,EcoSport  ,1.5
1434,516000.0,2018,79506,Petrol,Hyderabad,Home Test Drive,8572,Maruti Suzuki,Baleno  ,1.2
1435,323000.0,2012,43953,Petrol,Hyderabad,Home Test Drive,,Toyota,Etios  ,
1436,311000.0,2012,85753,Petrol,Hyderabad,Home Test Drive,,Maruti Suzuki,Swift  ,
1437,738000.0,2015,68107,Diesel,Hyderabad,Home Test Drive,12255,Mahindra,XUV500  ,
1438,290000.0,2014,90446,CNG,Hyderabad,Home Test Drive,4815,Maruti Suzuki,Wagon R,1.0
1439,486000.0,2016,45487,Petrol,Hyderabad,Home Test Drive,8070,Maruti Suzuki,Baleno  ,1.2
1440,487000.0,2016,28225,Petrol,Hyderabad,Home Test Drive,8087,Maruti Suzuki,Baleno  ,1.2
1441,744000.0,2013,74570,Diesel,Hyderabad,Home Test Drive,12355,Mahindra,XUV500  ,
1442,267000.0,2012,47085,Petrol,Hyderabad,Home Test Drive,,Maruti Suzuki,Wagon R,1.0
1443,220000.0,2014,74067,Petrol,Hyderabad,Home Test Drive,3651,Hyundai,Eon  ,
1444,354000.0,2013,69147,Petrol,Hyderabad,Home Test Drive,5879,Maruti Suzuki,Swift  ,
1445,392000.0,2012,136082,Diesel,Hyderabad,Home Test Drive,,Maruti Suzuki,Swift  ,
1446,586000.0,2016,75012,Petrol,Hyderabad,Home Test Drive,9733,Hyundai,i20  ,1.2
1447,314000.0,2011,23874,Petrol,Hyderabad,Home Test Drive,,Maruti Suzuki,Swift  ,
1448,649000.0,2018,80908,Diesel,Hyderabad,No Tag,10777,Maruti Suzuki,Baleno  ,1.3
1449,435000.0,2017,38240,Petrol,Hyderabad,Quality Report,7223,Maruti Suzuki,Swift  ,
1450,306000.0,2016,48698,Petrol,Hyderabad,No Tag,5081,Renault,Kwid  ,
1451,273000.0,2011,85968,Petrol,Hyderabad,Home Test Drive,,Hyundai,i20  ,1.2
1452,180000.0,2010,19216,Petrol,Hyderabad,Home Test Drive,,Maruti Suzuki,Alto  ,
1453,380000.0,2016,53713,Petrol,Hyderabad,Home Test Drive,6305,Tata,Tiago  ,
1454,161000.0,2009,30867,Petrol,Hyderabad,Home Test Drive,,Maruti Suzuki,Alto  ,
1455,569000.0,2019,8748,Petrol,Hyderabad,Home Test Drive,9457,Renault,Triber  ,
1456,218000.0,2013,49015,Petrol,Hyderabad,Home Test Drive,3625,Hyundai,Eon  ,1.0
1457,217000.0,2012,42481,Petrol,Hyderabad,Home Test Drive,,Hyundai,Eon  ,1.0
1458,212000.0,2011,76088,Petrol,Hyderabad,Home Test Drive,,Hyundai,i10  ,
1459,291000.0,2012,59849,Petrol,Hyderabad,Home Test Drive,,Honda,Brio  ,
1460,241000.0,2014,19915,Petrol,Hyderabad,Home Test Drive,4003,Maruti Suzuki,Alto  ,
1461,267000.0,2012,82089,Petrol,Hyderabad,Home Test Drive,,Honda,Brio  ,
1462,321000.0,2020,40668,Petrol,Hyderabad,Quality Report,5330,Maruti Suzuki,Alto  ,
1463,329000.0,2011,93357,Petrol,Hyderabad,Quality Report,,Hyundai,i20  ,1.2
1464,421000.0,2014,71803,Petrol,Hyderabad,Home Test Drive,6991,Hyundai,Xcent  ,1.2
1465,237000.0,2013,11528,Petrol,Hyderabad,Home Test Drive,3935,Maruti Suzuki,Alto  ,
1466,714000.0,2016,50469,Diesel,Hyderabad,Home Test Drive,11857,Nissan,Terrano  ,
1467,737000.0,2021,16558,Petrol,Hyderabad,Home Test Drive,12239,Maruti Suzuki,Baleno  ,1.2
1468,536000.0,2015,38510,Petrol,Hyderabad,Home Test Drive,8901,Hyundai,i20  ,1.2
1469,417000.0,2018,40952,Petrol,Hyderabad,Home Test Drive,6924,Renault,Kwid  ,
1470,409000.0,2017,92890,Petrol,Hyderabad,Quality Report,6792,Maruti Suzuki,Wagon R,1.0
1471,421000.0,2013,40106,Petrol,Hyderabad,Quality Report,6991,Toyota,Etios  ,
1472,798000.0,2018,23583,Diesel,Hyderabad,Home Test Drive,13252,Mahindra,Thar  ,
1473,791000.0,2016,46460,Diesel,Hyderabad,Home Test Drive,13140,Mahindra,Thar  ,
1474,440000.0,2012,86435,Petrol,Hyderabad,Home Test Drive,,Honda,City  ,
1475,295000.0,2012,52874,Petrol,Hyderabad,Home Test Drive,,Hyundai,i20  ,1.2
1476,476000.0,2019,32112,Petrol,Hyderabad,Quality Report,7904,Maruti Suzuki,Eeco  ,
1477,628000.0,2015,43454,Diesel,Hyderabad,Home Test Drive,10433,Maruti Suzuki,Ciaz  ,
1478,557000.0,2018,26489,Petrol,Hyderabad,Quality Report,9249,Honda,Jazz  ,
1479,295000.0,2011,92497,Diesel,Hyderabad,Quality Report,,Maruti Suzuki,Ritz  ,
1480,398000.0,2012,37769,Petrol,Hyderabad,Home Test Drive,,Maruti Suzuki,Swift  ,
1481,544000.0,2020,64109,CNG,Hyderabad,Home Test Drive,9034,Maruti Suzuki,Wagon R,1.0
1482,395000.0,2014,65636,Petrol,Pune,Home Test Drive,6559,Honda,Amaze  ,1.2
1483,2585000.0,2014,71272,Diesel,Pune,Home Test Drive,42928,Mercedes-Benz,E-Class  ,
1484,1950000.0,2015,42000,Diesel,Pune,Home Test Drive,32383,Jaguar,XF  ,
1485,1060000.0,2019,12382,Petrol,Pune,Home Test Drive,17603,Honda,City  ,
1486,3090000.0,2020,24000,Diesel,Pune,No Tag,51314,Volkswagen,Tiguan  ,
1487,2375000.0,2021,4170,Diesel,Pune,No Tag,39440,Mahindra,Scorpio  ,
1488,4800000.0,2018,63584,Diesel,Pune,Home Test Drive,79712,BMW,X3  ,
1489,1950000.0,2019,108000,Diesel,Pune,No Tag,32383,Toyota,Innova  ,
1490,550000.0,2014,79649,Diesel,Pune,Home Test Drive,9133,Hyundai,Verna  ,1.6
1491,870000.0,2019,44091,Diesel,Pune,Home Test Drive,14447,Maruti Suzuki,Vitara Brezza,
1492,1150000.0,2019,14941,Diesel,Pune,Home Test Drive,19097,Hyundai,Creta  ,1.4
1493,475000.0,2018,89739,CNG,Pune,Home Test Drive,7888,Maruti Suzuki,Wagon R,1.0
1494,425000.0,2013,51602,Petrol,Pune,Home Test Drive,7057,Toyota,Etios  ,
1495,595000.0,2022,12290,Petrol,Pune,Home Test Drive,9880,Maruti Suzuki,Celerio  ,
1496,690000.0,2018,74290,Diesel,Pune,Home Test Drive,11458,Volkswagen,Ameo  ,1.5
1497,625000.0,2015,74993,Diesel,Pune,Home Test Drive,10379,Maruti Suzuki,Swift  ,
1498,550000.0,2015,47839,Petrol,Pune,Home Test Drive,9133,Maruti Suzuki,Swift  ,
1499,415000.0,2014,50882,Petrol,Pune,Home Test Drive,6891,Maruti Suzuki,Ritz  ,
1500,615000.0,2016,42279,Petrol,Pune,Home Test Drive,10213,Maruti Suzuki,Swift  ,
1501,700000.0,2017,34580,Petrol,Pune,Home Test Drive,11624,Tata,Nexon  ,
1502,675000.0,2017,33769,Petrol,Pune,Home Test Drive,11209,Hyundai,Elite i20,1.2
1503,850000.0,2017,73478,Diesel,Pune,Home Test Drive,14115,Honda,WR-V  ,
1504,1850000.0,2020,49486,Diesel,Pune,Home Test Drive,30722,Kia,Seltos  ,1.5
1505,725000.0,2017,3166,Petrol,Pune,Home Test Drive,12039,Maruti Suzuki,Baleno  ,1.2
1506,524000.0,2017,37227,Petrol,Pune,Home Test Drive,8701,Volkswagen,Ameo  ,1.2
1507,1090000.0,2019,41059,Petrol,Pune,No Tag,18101,Toyota,Yaris  ,
1508,1650000.0,2018,25914,Petrol,Pune,Home Test Drive,27401,Toyota,Corolla Altis,
1509,1875000.0,2018,40916,Diesel,Pune,Home Test Drive,31137,Hyundai,Elantra  ,1.6
1510,650000.0,2016,33726,Petrol,Pune,Home Test Drive,10794,Maruti Suzuki,Baleno  ,1.2
1511,13500000.0,2022,10000,Diesel,Pune,Home Test Drive,2.24 L,BMW,X7  ,
1512,1000000.0,2020,4783,Petrol,Pune,Home Test Drive,16606,Skoda,Rapid  ,1.6
1513,3490000.0,2021,47000,Petrol,Pune,Home Test Drive,57957,Skoda,Superb  ,
1514,8500000.0,2022,10000,Diesel,Pune,Home Test Drive,1.41 L,Mercedes-Benz,GLC  ,
1515,1150000.0,2017,88661,Diesel,Pune,Home Test Drive,19097,Mahindra,Scorpio  ,
1516,725000.0,2016,71300,Diesel,Pune,Home Test Drive,12039,Maruti Suzuki,Ciaz  ,
1517,13500000.0,2022,12000,Diesel,Pune,No Tag,2.24 L,Mercedes-Benz,GLS  ,
1518,650000.0,2012,37796,Diesel,Pune,Home Test Drive,,Toyota,Corolla Altis,
1519,14800000.0,2020,53000,Petrol,Pune,Home Test Drive,2.46 L,Mercedes-Benz,S-Class  ,
1520,685000.0,2019,22000,Petrol,Pune,Home Test Drive,11375,Honda,Amaze  ,1.2
1521,550000.0,2019,69480,CNG,Pune,Home Test Drive,9133,Maruti Suzuki,Celerio  ,
1522,3300000.0,2019,22000,Diesel,Pune,Home Test Drive,54802,Mercedes-Benz,CLA  ,
1523,425000.0,2014,74050,Petrol,Pune,No Tag,7057,Hyundai,i20  ,1.2
1524,525000.0,2017,39200,Petrol,Pune,Home Test Drive,8718,Hyundai,Grand i10,1.2
1525,3190000.0,2019,18000,Diesel,Pune,Home Test Drive,52975,Mercedes-Benz,CLA  ,
1526,4190000.0,2021,19000,Petrol,Pune,Home Test Drive,,BMW,X1  ,
1527,600000.0,2015,123155,Diesel,Pune,No Tag,9964,Mahindra,TUV300  ,
